[云贝推歌精选] 云贝每周听友推歌精选,清新-流行-华语,介绍：云贝推歌你的热爱值得被听见每周听友推歌实力精选,5739,1776861,50,59
浪漫主义 | 云雾消散之际 我爱你人尽皆知,华语-说唱-浪漫,介绍：我看过春风十里，见过夏至末至，试过秋光涟漪，爱过冬日暖阳，全抵不过你一句，我想见你。封面•野良神,3488,505460,65,20
民谣是一种述说（民谣歌单）,华语-流行-民谣,介绍：民谣是安静的角落，民谣是一种诉说，包含了一种朴素的情感，在听的过程可能会与自己的故事产生共鸣！,8,1128,272,评论
隔壁老樊 解忧邵帅 枯木逢春,华语-民谣-伤感,介绍：愿你在我看不到的地方安然无恙，愿你的冬天永远不缺暖阳。愿你的明天不再经历雨打风霜，愿你的未来永远热泪盈眶。愿我在六十岁的时候陪你看看夕阳，愿我在想起你嘴角微微上扬。愿我在北方的冬天为你披件衣裳，愿我在一贫如洗能有你在身旁 ​​​封面 隔壁老樊感谢聆听！！！！,14万,14942986,82,381
绝世古风‖三生有幸遇见你，纵然悲凉也是情,古风-华语-影视原声,介绍：山河远阔，人间星河，无一是你，无一不是你✨半身风雨半身伤，半句别恨半心凉,893,91118,455,10
此刻年少丨乃万NINEONE赵馨玥,华语-说唱-网络歌曲,介绍：乃万，NINEONE，赵馨玥——几个名字依次排开，有人可能会心一笑，也有人可能会对某个代号不甚了解，但是，没关系，我们只要知道，这个最初以“乃万”之名，走入大家视线的女孩，无论以什么身份出现，都正以一种可喜速度迅速成长着，她和她的音乐，越来越流露出一种“与众不同”的气质。,1050,211267,101,7
【华语民谣】人在路上，心在远方,华语-民谣-夜晚,介绍：我们一直都在路上，寻寻觅觅，追逐梦想，背起行囊，奔向远方。迎着朝阳，穿过霞光，走在布满荆棘的路上，所有的不堪，那只是一个过往。再大的风浪，也不能把我们阻挡；再多的困苦，也要拼命去闯。梦想，并不奢侈，只要勇敢的迈出第一步：让心去远方，让人在路上。,8292,1248312,64,7
单曲循环 | 响彻耳畔的流行旋律,华语-流行-治愈,介绍：有些人，曾经无话不说。而现在，却变成了无话可说。,2575,2160696,169,评论
国风戏腔：台下无故人，陈词唱悲观,古风-华语-流行,介绍：苦酒折柳今相离，无风无月也无你，无见亦是无念！躲在梦与季节的深处，听花与黑夜唱尽梦魇，唱尽繁华，唱断所有记忆的来路，唱尽世间悲与欢。,1146,86108,27,4
失语者：我们总在爱情里死不悔改,华语-流行-伤感,介绍：那就不坚持 只好这样子，爱失去延续的价值，你我既炼不成钻石，像揉皱锡箔纸，不够奢侈，和平不争执 就放开彼此，是因为骄傲或潜意识，想假装高尚的仁慈，真心话都禁止，不可一世，我们总在 爱情里死不悔改，选择苦捱 放逐他漂流人海，把想说的 变胡扯，一个个的失语者。,35,14130,42,3
『入耳即醉』BGM加持，作业都不叫事儿~,华语-学习-放松,介绍：BGM一响下笔如有神我要和作业大战三百回合！/封面来自网络,45391,4089619,36,339
「Hip-hop研究所」高街必备元素 skr！,华语-说唱-快乐,介绍：律动的节奏感，带动你的神经，在炫酷的氛围中找到精神共鸣。嘻哈是一种力量，诞生自阴影中，象征着美好的未来。反映的是一种真实，是一种无畏，是一种对待事情的感性思考。每个人都可以很嘻哈，每个人也都可以是Hiphop Man。只要你在生活里用自由的灵魂、真实的心态、团结的意识，看到自我，并尊重自我。人生就是不断寻找自我的过程，每个人都有自己的路。,417,1535,40,评论
个人向 • 好听的华语歌曲,华语-流行-90后,介绍：都是一些自己平常在听的歌，喜欢可以点个收藏。不定时更新,43,4114,144,评论
华语pop｜每一首优秀的作品都值得传唱,华语-流行-经典,介绍：流行音乐：指那些结构短小、内容通俗；形式活泼、情感真挚。并被广大群众所喜爱，广泛传唱，流行一时甚至流传后世的歌曲。这些歌曲植根于大众生活的丰厚壤之中。因此又有“大众音乐”之称。华语流行音乐，或称国语流行音乐、华语歌曲；国语歌曲、普通话歌曲。是泛指用华语、国语、普通话或其他北方方言演唱的流行歌曲。它是中文流行音乐中商业性类型之一。总结：传唱度高的就是流行音乐。听歌不看曲风，遇事不决就，直接说流行、电子和说唱，这类大众的音乐形式。,14,943,154,评论
『冬日专属』夜阑吹烟，星光入酒,华语-清新-放松,介绍：“住在一个南方的城市，却期待着一场鹅毛大雪。咱俩一人裹一条宽大的围巾，我把冻得通红的手放在你的衣兜，弯着眼睛看你发梢零星的碎雪，再一起去吃街边老爷爷卖的腾着热气的烤红薯。”,275,57412,54,6
单曲循环：传遍大街小巷的新潮风,华语-流行,介绍：或许你会在某个街角路过一家咖啡厅一家餐厅时听见-些非常熟悉的老歌，停下脚步细细聆听，心中升起一些温暖的情愫，感觉整个世界都变得柔和，这就是老歌的魅力。有些歌你从小听过来，从来没有刻意去学.唱，但总是在听见的时候就忍不住跟着哼，脑海里出现的是儿时吃冰棒的画面，一家人围坐一团一起看电视的画面，那种记忆藏在歌里.与旋律融为一体。,4,225,67,评论
青春如歌 | 看破世间繁华 唱尽世间人生百态,华语-民谣-伤感,介绍：总有一段难熬的日子，让你自我怀疑，不过当你经历多一点，你会发现，那只是生活的常态。封面：程璧,1300,350077,35,4
情绪系小众歌单,流行-治愈-华语,介绍：音乐真的不必懂，自己喜欢就好。再小众的歌曲，也会成为朱砂烙印在某些人的心头。听歌就是一种心情，在某个意想不到的时间，有往事，有记忆，有感动，亦有人生。,130,10528,48,3
嘻哈说唱|搭乘嘻哈飞船 坠入浪漫的虚无主义,华语-说唱-R&B/Soul,介绍：把我偷走吧 浪漫的收藏家！！！祝你，历遍山河，依然觉得人生值得。敬我，往后余生，水远山长安适如常！！！！！感谢聆听！！！！！！！！,522,71008,155,9
一个天蝎座的听歌列表,华语-说唱-浪漫,介绍：他真的很喜欢你，从一而终，认真且怂。她真的很喜欢你，从南至北，安生腐烂。占有欲强 执着敢爱敢恨 敢于付出最酷天蝎本人,72万,77190600,365,24328
【古风】不会让你后悔的实力好听的古风歌单,华语-古风-榜单,介绍：千万播放啦！谢谢各位小可爱的喜欢呀！感谢在万单丛中收藏呀~基本是合口味才会放进来的。会持续更新哦~还有！如果可以的话！关注下单主这个小可爱嘛(/ω＼)ps：图图/银临的《是风动》无条件在首位哦！,26万,14771949,580,669
2022年度22位瞩目音乐人,华语-流行-说唱,介绍：2022年即将走到尾声。这一年，外界的动荡余波并没有阻碍音符的传播作为国内最大的原创音乐平台，网易音乐人数量突破60w+在更去中心化的审美取向、更多元化的音乐表达的驱动下，造神的时代似乎已经过去，取而代之的是在各自领域独树一帜的、多元生长的音乐人我们从60w+音乐人中，选出了能代表2022年的22位瞩目音乐人他们的作品，是2022年的总结和浓缩我们邀请你共同见证,3111,159237,22,145
低旋律 | 无人问津的巷口总是开满鲜花,流行-华语-00后,介绍：我们常说的要加油啊并不是觉得你不够努力也不是要你跟别人比成就而是由衷的觉得 你不止于此你值得更好的希望你可以被善待被偏爱所以你不要放弃 在努努力一定能够成为你想去成为的那个人文案/封面来源于网络欢迎分享你的故事以及投稿适合的歌曲,24898,3342506,189,138
“该不是这场雨 一直都没停”,华语-伤感-孤独,介绍：我喜欢站雨中哭，这样别人就不会知道我在流眼泪，因为泪水和雨水模糊了双眼，早也分不清了。 大概暗恋永远都是单恋，大概是雨天没有晴。,11,796,32,评论
90后｜承载着青春回忆的歌曲,华语-流行-90后,介绍：⼀场名为青春的潮⽔淹没了我们，浪退时，浑⾝湿透的我们⼀起坐在沙滩上，看着我们最喜爱的⼥孩⼦⽤⼒挥舞双⼿，幸福踏向⼈⽣的另⼀端。下⼀次浪来，会带⾛⼥孩留在沙滩上的美好⾜迹。但我们还在。刻在我们⼼中⼥孩的模样，也会还在。,1243,332584,114,5
失恋日记｜您拨打电话正在通话中,华语-流行-夜晚,介绍：成长是憧憬和怀念的天平，当它倾斜得颓然倒下时，那些失去了月光的夜晚，该用怎样的声音去抚慰,3878,2340237,75,6
破防情歌集 | 我想你也会流泪,流行-华语-夜晚,介绍：对于世界，我永远是个陌生人，我不懂它的语言，它不懂我的沉默。我们交换的，只是一点轻蔑，如同相逢在镜中,4162,4181043,74,6
放学路上必听｜温柔如风的说唱,说唱-华语-旅行,介绍：你听过如此温柔的说唱么?无论正遭遇着什么，相信旋律入耳后会有power，从落魄中站起来重振旗鼓，要继续保持热忱，要继续保持微笑，就像从未受伤过一样。欢迎收听，喜欢记得关注收藏哦～ （持续更新）,1592,301750,101,6
忘记原唱｜这都是什么神仙翻唱,华语-流行-翻唱,介绍：翻唱技术哪家强？一首歌经过无数人的翻唱，可以演绎出更加蓬勃的活力。那些令人惊艳的神级翻唱，分分钟令人忘记原唱，简直不给原唱留活路。,292,43199,216,评论
0.8×慢速降调 emo慢放更显深刻,华语-流行-伤感,介绍：奔赴山海 忠于自己 热爱生活 做人间清醒封面：镇兔,23,2783,174,评论
华语爵士 | 写在秋日晚风里的慵懒情绪,华语-爵士-Bossa Nova,介绍：听着慵懒复古的爵士，卷入温柔的秋日晚风中，是我在这个季节所能想到的最浪漫的事在宁静且温柔的秋夜里晚风轻轻拂过耳边月光不经意落在肩头喝一杯恰到好处的长岛冰茶随着爵士的旋律摇摆浪漫而又惬意喝下这杯秋日爵士特调享受属于秋日限定的慵懒惬意吧注：相对嘻哈，摇滚文化快速发展的今天，爵士乐显得相对小众些，尤其是在现在的华语乐坛里，爵士乐式微。也许是大众还没有领略到爵士乐的魅力，所以本歌单收录了一些带有爵士元素的流行或纯爵士的华语歌曲仅爵士引领，歌单风格包括但不限于Cool Jazz，Bossa Nova，Jazz-pop,5085,471091,40,34
华语 | 我试着把孤独藏进耳机 用回忆代替,华语-流行-伤感,介绍：有些人，有些事，淡淡想起就好。走进心里的人难以忘掉，用心投入的感情难以磨灭。爱不是烟花美丽的绽放，短短惊艳之后飘然落下暗淡的灰烬。爱是演绎在人生舞台上永不结束的倾城之恋，主角是你我。不要让这尘世再多一双失落的眼睛，不要让世无真爱的说法再度被验证一次，我不做那个体验者。封面：赵今麦,4860,923154,159,37
华语流行民谣：诗，情话，茶酒伴,华语-民谣-流行,介绍：每一首民谣都是一个故事又好像每一个喜欢民谣的人都有故事,4,893,39,评论
『李健』原唱歌单.贝加尔湖畔.我是歌手,华语-民谣-乡村,介绍：披星戴月地奔波，只为一扇窗，当你迷失在路上，能够看见那灯光，不知不觉把他乡，当做了故乡，只是偶尔难过时，不经意遥望远方，曾经的乡音，悄悄地隐藏，说不出的诺言，一直放心上。,31374,3212507,58,182
